fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2011-12-31,USD,6630000000,9000000,None,507000000,-45000000,1589000000,2844000000,-178000000,133000000,-276000000,-4767000000,-3850000000,181000000,4153000000,4153000000,None,1070000000,1070000000,None,None,None,None,-3033000000,None,-1992000000,-5000000,3360000000,INTC
2011-09-30,USD,6349000000,None,None,438000000,394000000,1529000000,2713000000,468000000,-74000000,4892000000,-4107000000,183000000,None,4007000000,4007000000,None,1102000000,1102000000,None,None,None,None,-3669000000,None,2422000000,-3000000,3468000000,INTC
2011-06-30,USD,3971000000,None,None,553000000,-183000000,1504000000,2484000000,-116000000,-67000000,3931000000,-783000000,-2745000000,None,2174000000,2174000000,None,961000000,961000000,None,None,None,None,-1826000000,None,447000000,4000000,2954000000,INTC
2011-03-31,USD,4013000000,None,None,-997000000,755000000,1442000000,2723000000,504000000,251000000,4371000000,-644000000,-4688000000,None,4006000000,4006000000,None,994000000,994000000,None,None,None,None,-3767000000,None,-1310000000,9000000,3160000000,INTC
2010-12-31,USD,5550000000,0,None,387000000,283000000,1206000000,1869000000,-44000000,327000000,-570000000,-2972000000,-2597000000,None,1514000000,1514000000,None,879000000,879000000,None,None,None,None,-1462000000,None,-19000000,0,3180000000,INTC
2010-09-30,USD,3577000000,0,None,-223000000,565000000,1142000000,1362000000,481000000,84000000,4143000000,-2925000000,-649000000,None,3000000,3000000,None,877000000,877000000,None,None,None,None,146000000,None,3000000,0,2955000000,INTC
2010-06-30,USD,3486000000,0,None,214000000,579000000,1149000000,1048000000,235000000,344000000,4001000000,-1970000000,-990000000,None,216000000,216000000,None,877000000,877000000,None,None,None,None,-58000000,None,526000000,0,2887000000,INTC
2010-03-31,USD,4079000000,0,None,29000000,-37000000,1141000000,928000000,-88000000,51000000,3448000000,-2672000000,-406000000,None,3000000,3000000,None,870000000,870000000,None,None,None,None,225000000,None,1001000000,0,2442000000,INTC
2009-12-31,USD,3405000000,None,None,-24000000,688000000,1172000000,1081000000,248000000,440000000,2497000000,-2769000000,-758000000,None,10000000,10000000,None,774000000,774000000,None,None,None,None,23000000,None,-122000000,None,2282000000,INTC
2009-09-30,USD,4003000000,None,None,None,None,1235000000,944000000,None,-309000000,2579000000,-3380000000,-340000000,None,1673000000,None,None,771000000,771000000,None,None,None,None,-1673000000,None,283000000,None,1856000000,INTC
2024-01-31,USD,347016000,15400000,None,555129000,364105000,6752000,74036000,283557000,None,54941000,20395000,33460000,None,None,None,None,None,None,None,None,None,None,33460000,None,None,None,53699000,CRWD
2023-10-31,USD,273518000,11250000,None,60769000,16494000,4600000,33920000,20860000,55327000,26669000,-468836000,2053000,0,None,None,None,None,None,None,None,None,None,2053000,None,None,None,26665000,CRWD
2023-07-31,USD,244781000,0,None,103308000,96167000,4100000,55990000,78371000,7559000,8476000,41760000,49737000,0,None,None,None,None,None,None,None,None,None,46906000,None,None,None,8472000,CRWD
2023-04-30,USD,300892000,11250000,None,9602000,-156547000,4174000,73166000,-165089000,None,499000,66031000,7908000,0,None,None,None,None,None,None,None,None,None,2651000,None,374831000,None,491000,CRWD
2023-01-31,USD,273293000,12004000,None,349732000,173555000,5565000,65389000,140869000,None,-48932000,-319140000,29134000,0,None,None,None,None,None,None,None,None,None,27233000,None,None,None,-47481000,CRWD
2022-10-31,USD,242851000,11258000,None,214616000,69695000,4100000,68774000,66512000,None,-54631000,-97419000,4976000,0,None,None,None,None,None,None,None,None,None,1477000,None,None,None,-54956000,CRWD
2022-07-31,USD,209906000,24000,None,171086000,64851000,4100000,74149000,49670000,None,-48313000,-79149000,38759000,0,None,None,None,None,None,None,None,None,None,36258000,None,None,None,-49285000,CRWD
2022-04-30,USD,214957000,11265000,None,140080000,-3185000,4088000,58125000,1058000,None,-30409000,-60950000,4568000,0,None,None,None,None,None,None,None,None,None,3106000,None,158575000,None,-31523000,CRWD
2022-01-31,USD,159718000,3040000,None,298531000,104457000,3828000,32388000,84710000,-48172000,-41739000,-93660000,26178000,0,None,None,None,None,None,None,None,None,None,25928000,None,92236000,None,-41980000,CRWD
2021-10-31,USD,159058000,2900000,None,91551000,-21708000,3400000,36235000,16387000,None,-50450000,-44735000,7554000,0,None,None,None,None,None,None,None,None,None,3304000,None,-53350000,None,-50455000,CRWD
2021-07-31,USD,108475000,3000000,None,174644000,102837000,3300000,34836000,55723000,None,-57318000,-41175000,36190000,0,None,None,None,None,None,None,None,None,None,33190000,None,-60318000,None,-57318000,CRWD
2021-04-30,USD,147533000,2911000,None,117611000,-30697000,2417000,30230000,-31466000,44702000,-82871000,-384946000,2609000,-1581000,None,None,None,None,None,None,None,None,None,3754000,None,-234804000,None,-85049000,CRWD
2021-01-31,USD,114463000,2914000,None,169361000,66607000,243000,17253000,66323000,30611000,-19002000,-17301000,760529000,None,None,None,None,None,None,None,None,None,None,24288000,None,857691000,None,-19002000,CRWD
2020-10-31,USD,88501000,2700000,None,89922000,18735000,400000,12406000,22175000,32536000,-24531000,-98375000,5171000,None,None,None,None,None,None,None,None,None,None,4921000,None,-27231000,None,-24531000,CRWD
2020-07-31,USD,55025000,3000000,None,61604000,11916000,100000,22608000,4631000,-7173000,-29874000,-23608000,27542000,None,None,None,None,None,None,None,None,None,None,27492000,None,-32874000,None,-29874000,CRWD
2020-04-30,USD,98577000,2400000,None,71241000,-25983000,681000,11576000,-20651000,2962000,-19222000,634711000,6893000,None,None,None,None,None,None,None,None,None,None,6393000,None,740181000,None,-19222000,CRWD
2020-01-31,USD,66107000,2304000,None,120397000,43020000,-22672000,15431000,19436000,None,-28408000,-572115000,27310000,None,None,None,None,None,None,None,None,None,None,24527000,None,-478698000,None,-28408000,CRWD
2019-10-31,USD,38635000,1000,None,97184000,38207000,9100000,31587000,30829000,None,-35505000,-27262000,-968000,None,None,None,None,None,None,None,None,None,None,824000,None,-35505000,None,-35505000,CRWD
2019-07-31,USD,-6214000,1000,None,52993000,36633000,7800000,22944000,28177000,None,-51889000,-34392000,680684000,None,None,None,None,None,None,None,None,None,None,189372000,None,-51889000,None,-51889000,CRWD
2019-04-30,USD,1415000,1000,None,20852000,-1326000,6887000,17525000,-5375000,-13057000,-25977000,4138000,-882000,None,None,None,None,None,None,None,None,None,None,494510000,None,4671000,None,-25977000,CRWD
2019-01-31,USD,15808000,None,None,None,None,4764000,15939000,None,None,-31260000,-10671000,-325000,None,None,None,None,None,None,None,None,None,None,208478000,None,None,None,-31260000,CRWD
2018-10-31,USD,-3639000,None,None,None,None,3837000,9437000,None,None,-42323000,-36486000,8094000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-42323000,CRWD
2018-07-31,USD,-28744000,None,None,None,None,3648000,6913000,None,None,-32877000,-87117000,182171000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-32877000,CRWD
2018-04-30,USD,-6393000,None,None,None,None,3149000,10356000,None,None,-33617000,-7756000,449000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-33617000,CRWD
2024-01-31,USD,3403000000,835000000,None,7421000000,6657000000,1450000000,147000000,6564000000,None,1451000000,-468000000,-946000000,None,1692000000,1692000000,None,869000000,869000000,None,None,0,None,-823000000,None,None,None,1446000000,CRM
2023-10-31,USD,1532000000,28000000,None,-1644000000,-143000000,862000000,166000000,-550000000,-546000000,1224000000,-54000000,-1765000000,0,1925000000,1925000000,None,274000000,274000000,None,None,0,0,-1651000000,None,None,None,1224000000,CRM
2023-07-31,USD,808000000,90000000,None,-1427000000,820000000,890000000,180000000,768000000,-219000000,1267000000,-1152000000,-2050000000,0,1949000000,1949000000,None,362000000,362000000,None,None,0,0,-1587000000,None,None,None,1267000000,CRM
2023-04-30,USD,4491000000,46000000,None,-3826000000,-5832000000,1254000000,243000000,-6123000000,None,199000000,347000000,-2716000000,0,2054000000,2054000000,None,449000000,449000000,None,None,0,0,-1605000000,None,2122000000,None,199000000,CRM
2023-01-31,USD,2788000000,870000000,None,7778000000,6424000000,1032000000,218000000,6481000000,None,-98000000,312000000,-2221000000,0,2323000000,2323000000,None,173000000,173000000,None,None,0,0,-2150000000,None,879000000,None,-98000000,CRM
2022-10-31,USD,313000000,46000000,None,-2114000000,-408000000,941000000,198000000,-471000000,None,210000000,533000000,-1678000000,0,1677000000,1677000000,None,233000000,233000000,None,None,0,0,-1444000000,None,-832000000,None,210000000,CRM
2022-07-31,USD,334000000,92000000,None,-673000000,677000000,907000000,203000000,790000000,None,68000000,-377000000,136000000,0,0,0,None,None,None,None,None,0,0,181000000,None,93000000,None,68000000,CRM
2022-04-30,USD,3676000000,46000000,None,-3418000000,-5396000000,906000000,179000000,-5805000000,None,28000000,-2457000000,201000000,0,0,0,None,None,None,None,None,0,0,274000000,None,1420000000,None,28000000,CRM
2022-01-31,USD,1982000000,307000000,None,6658000000,5604000000,661000000,167000000,5719000000,-79000000,-28000000,-1459000000,203000000,0,0,0,None,None,None,None,None,0,0,259000000,None,726000000,None,-28000000,CRM
2021-10-31,USD,404000000,256000000,None,-1695000000,-280000000,3000000,166000000,-91000000,-2000000,468000000,-976000000,-970000000,0,0,0,None,None,None,None,None,-6000000,0,430000000,None,-1542000000,None,468000000,CRM
2021-07-31,USD,386000000,219000000,None,132000000,985000000,6000000,213000000,812000000,-373000000,535000000,-11054000000,8440000000,0,None,None,None,None,None,None,None,7922000000,0,375000000,None,-2228000000,None,535000000,CRM
2021-04-30,USD,3228000000,283000000,None,-2544000000,-4599000000,8000000,171000000,-4616000000,-233000000,469000000,-1047000000,165000000,0,None,None,None,None,None,None,None,-10000000,0,225000000,None,2346000000,None,469000000,CRM
2021-01-31,USD,2174000000,249000000,None,5780000000,4428000000,576000000,-411000000,4429000000,-213000000,236000000,94000000,176000000,0,None,None,None,None,None,None,None,0,0,216000000,None,2444000000,None,267000000,CRM
2020-10-31,USD,339000000,268000000,None,-724000000,-208000000,1000000,124000000,-128000000,-124000000,1081000000,-1035000000,368000000,0,None,None,None,None,None,None,None,0,0,381000000,None,-328000000,None,1081000000,CRM
2020-07-31,USD,429000000,226000000,None,228000000,552000000,1000000,114000000,349000000,-412000000,2625000000,-2593000000,441000000,0,None,None,None,None,None,None,None,0,0,466000000,None,-1723000000,None,2625000000,CRM
2020-04-30,USD,1859000000,272000000,None,-2312000000,-3083000000,1000000,323000000,-3094000000,-1118000000,99000000,-437000000,209000000,0,None,None,None,None,None,None,None,0,0,258000000,None,1631000000,None,99000000,CRM
2020-01-31,USD,1632000000,229000000,None,4773000000,3466000000,403000000,136000000,3599000000,968000000,-36000000,-1465000000,125000000,0,None,None,None,None,None,None,None,0,0,290000000,None,-36000000,None,-248000000,CRM
2019-10-31,USD,298000000,285000000,None,-301000000,212000000,17000000,170000000,29000000,-140000000,-109000000,63000000,15000000,0,None,None,None,None,None,None,None,0,0,179000000,None,376000000,None,-109000000,CRM
2019-07-31,USD,436000000,349000000,None,-301000000,118000000,18000000,178000000,146000000,113000000,91000000,-852000000,-183000000,0,None,None,None,None,None,None,None,0,0,152000000,None,-599000000,None,91000000,CRM
2019-04-30,USD,1965000000,184000000,None,-1524000000,-2677000000,17000000,159000000,-2774000000,-821000000,392000000,-726000000,207000000,0,None,None,None,None,None,None,None,0,0,219000000,None,1446000000,None,392000000,CRM
2019-01-31,USD,1331000000,11000000,None,3787000000,2942000000,100000000,167000000,2888000000,549000000,137000000,-378000000,-386000000,0,None,None,None,None,None,None,None,0,0,136000000,None,564000000,-3000000,362000000,CRM
2018-10-31,USD,143000000,54000000,None,-545000000,-34000000,104000000,136000000,48000000,82000000,105000000,-545000000,182000000,0,None,None,None,None,None,None,None,0,0,185000000,None,-214000000,6000000,105000000,CRM
2018-07-31,USD,458000000,22000000,None,179000000,145000000,102000000,170000000,149000000,4000000,299000000,-4661000000,589000000,0,None,None,None,None,None,None,None,496000000,0,182000000,None,-3603000000,11000000,299000000,CRM
2018-04-30,USD,1466000000,7000000,None,-1258000000,-2072000000,105000000,122000000,-2162000000,-90000000,344000000,276000000,1625000000,0,None,None,None,None,None,None,None,2470000000,0,201000000,None,3379000000,12000000,344000000,CRM
2018-01-31,USD,1052000000,6301000,None,3050569000,2206561000,-478448000,137759000,2397485000,190924000,77869000,-584000000,19000000,0,None,None,None,None,None,None,None,0,0,165514000,None,471000000,-16000000,206000000,CRM
2017-10-31,USD,125000000,6774000,None,-352072000,-33737000,219672000,111278000,-49406000,-15669000,51394000,-135000000,134000000,0,None,None,None,None,None,None,None,0,0,141970000,None,123000000,-1000000,107000000,CRM
2017-07-31,USD,331000000,20543000,None,-36976000,97151000,210521000,128388000,129447000,32296000,17736000,-524000000,117000000,0,None,None,None,None,None,None,None,0,0,183009000,None,-76000000,0,46000000,CRM
2017-04-30,USD,1230000000,102722000,None,-801392000,-1574096000,276639000,156602000,-1757507000,-183411000,-9207000,-768000000,-49000000,0,None,None,None,None,None,None,None,0,0,159807000,None,418000000,5000000,1000000,CRM
2017-01-31,USD,705948000,13599000,None,2365679000,1908402000,421589000,143974000,1905275000,-3127000,-23345000,-497506000,260345000,253274000,None,None,None,None,None,None,None,748824000,0,85616000,None,461627000,-7160000,-51440000,CRM
2016-10-31,USD,154312000,11365000,None,-272680000,-83329000,184011000,140653000,-42653000,40676000,-37309000,-193784000,81849000,0,None,None,None,None,None,None,None,0,0,92846000,None,30510000,-11867000,-37309000,CRM
2016-07-31,USD,250678000,6285000,None,-252728000,82895000,175751000,96030000,73167000,-9728000,229622000,-1542432000,616633000,495550000,None,None,None,None,None,None,None,495550000,0,133878000,None,-683857000,-8736000,229622000,CRM
2016-04-30,USD,1051062000,23750000,None,-579345000,-1250641000,171299000,83301000,-1307312000,-56671000,38759000,-450278000,39173000,0,None,None,None,None,None,None,None,0,0,89141000,None,640720000,763000,38759000,CRM
2016-01-31,USD,470208000,15996000,None,1686753000,1389162000,168883000,68465000,1435439000,39191000,20560000,-605232000,74166000,0,None,None,None,None,None,None,None,0,0,87652000,None,-64955000,-4097000,-25509000,CRM
2015-10-31,USD,162514000,48692000,None,-131321000,-49103000,163472000,80041000,-15262000,33841000,-25157000,-112746000,87071000,0,None,None,None,None,None,None,None,0,0,98016000,None,133967000,-2872000,-25157000,CRM
2015-07-31,USD,304278000,20459000,None,171941000,159490000,160670000,64883000,141418000,-18072000,-852000,-233777000,73725000,0,None,None,None,None,None,None,None,0,0,114799000,None,147395000,3169000,-852000,CRM
2015-04-30,USD,735081000,8476000,None,-503701000,-967896000,155516000,71087000,-979170000,-11274000,4092000,-536123000,-161810000,-300000000,None,None,None,None,None,None,None,0,0,155015000,None,33839000,-3309000,4092000,CRM
2015-01-31,USD,339953000,7693000,None,1302339000,1099598000,144476000,96854000,1110916000,11318000,-34816000,-145248000,-112035000,-285000000,None,None,None,None,None,None,None,0,0,82428000,None,61792000,-20878000,-65765000,CRM
2014-10-31,USD,122511000,5506000,None,-131364000,-46380000,139391000,188361000,-39792000,6588000,-38924000,-56266000,19893000,297325000,None,None,None,None,None,None,None,0,0,91337000,None,71600000,-14538000,-38924000,CRM
2014-07-31,USD,245893000,1507000,None,170927000,126532000,131949000,71576000,150168000,23636000,-61088000,-286476000,-6919000,-7500000,None,None,None,None,None,None,None,0,0,61429000,None,-53166000,-5664000,-61088000,CRM
2014-04-30,USD,473087000,17708000,None,-383099000,-680959000,128046000,60098000,-676682000,4277000,-96911000,-210370000,-219150000,-7500000,None,None,None,None,None,None,None,0,0,73795000,None,46256000,2689000,-96911000,CRM
2014-01-31,USD,271238000,15090000,None,884607000,666116000,126078000,69849000,756792000,90676000,-103746000,-193437000,56936000,None,None,None,None,None,None,None,None,0,0,72502000,None,129885000,-4852000,-116623000,CRM
2013-10-31,USD,137859000,8778000,None,-14715000,-19320000,117051000,72702000,4502000,23822000,-124434000,-163522000,92348000,None,None,None,None,None,None,None,None,0,0,110710000,None,71869000,5184000,-124434000,CRM
2013-07-31,USD,183183000,3271000,None,-60949000,36227000,101083000,102549000,33297000,-2930000,76603000,-1855320000,325309000,None,None,None,None,None,None,None,None,0,0,40195000,None,-1348109000,-1281000,76603000,CRM
2013-04-30,USD,283189000,2508000,None,-225643000,-363582000,88637000,54010000,-369889000,-6350000,-67721000,-219276000,1123641000,None,None,None,None,None,None,None,None,1132750000,84800000,151324000,None,1180745000,-6809000,-67721000,CRM
2013-01-31,USD,281573000,-11113000,None,794043000,573354000,81394000,50522000,454044000,-651000,-20844000,-178318000,124483000,None,None,None,None,None,None,None,None,None,0,147492000,None,225525000,-2213000,-20844000,CRM
2012-10-31,USD,105915000,3801000,None,-61966000,-31578000,74941000,51054000,-33664000,40542000,-220297000,-657899000,71979000,None,None,None,None,None,None,None,None,None,0,76483000,None,-479010000,995000,-220297000,CRM
2012-07-31,USD,136197000,17468000,None,130540000,147382000,67854000,29304000,75522000,42738000,-9829000,372286000,41047000,None,None,None,None,None,None,None,None,None,0,33824000,None,559945000,10415000,-9829000,CRM
2012-04-30,USD,213212000,624000,None,-189840000,-261948000,22400000,44721000,-312660000,-151104000,-19475000,-474987000,97036000,None,None,None,None,None,None,None,None,None,0,93567000,None,-166499000,-1760000,-19475000,CRM
2012-01-31,USD,240347000,2869000,None,538818000,450007000,55019000,44602000,365099000,74734000,-4078000,-157336000,12472000,None,None,None,None,None,None,None,None,None,None,-32997000,None,104297000,8814000,-4078000,CRM
2011-10-31,USD,128709000,632000,None,1580000,-10218000,46900000,34678000,-30101000,22116000,-3756000,-89788000,15001000,None,None,None,None,None,None,None,None,None,None,15794000,None,53193000,-729000,-3756000,CRM
2011-07-31,USD,82933000,2749000,None,71198000,103737000,43693000,45051000,66076000,38013000,-4268000,-321928000,20419000,None,None,None,None,None,None,None,None,None,None,42282000,None,-214818000,3758000,-4268000,CRM
2011-04-30,USD,139518000,337000,None,-86586000,-123527000,14800000,27314000,-156127000,-75024000,530000,79362000,27958000,None,None,None,None,None,None,None,None,None,None,91486000,None,240320000,-6518000,530000,CRM
2011-01-31,USD,165762000,-2730000,None,271814000,217738000,21587000,278000000,169833000,45148000,10870000,-382773000,10710000,None,None,None,None,171964000,171964000,None,None,None,None,-14794000,None,-206011000,290000,10913000,CRM
2010-10-31,USD,74040000,1378000,None,72039000,77745000,27614000,28790000,30212000,41343000,22368000,243716000,-95155000,None,None,None,None,None,None,None,None,None,None,44353000,None,220378000,-2223000,21072000,CRM
2010-07-31,USD,76096000,2351000,None,78551000,64183000,24839000,27831000,41413000,57559000,16583000,-415364000,54906000,None,None,None,None,None,None,None,None,None,None,34127000,None,-280869000,3493000,14744000,CRM
2010-04-30,USD,143183000,215000,None,-65061000,-128143000,24940000,12190000,-138951000,-10045000,19876000,-508133000,43613000,None,None,None,None,None,None,None,None,None,None,37516000,None,-320512000,825000,17745000,CRM
2010-01-31,USD,91560000,276000,None,187420000,159164000,18660000,7056000,129877000,131754000,22415000,95003000,577655000,None,None,None,None,None,None,None,None,None,None,120273000,None,768418000,4200000,20394000,CRM
2009-10-31,USD,35520000,292000,None,25698000,53926000,15698000,14089000,22515000,-7435000,21443000,-59832000,23562000,None,None,None,None,None,None,None,None,None,None,18559000,None,-3281000,-2531000,20691000,CRM
2009-07-31,USD,45855000,285000,None,24326000,32961000,16115000,19328000,22816000,13866000,21841000,-157721000,18568000,None,None,None,None,None,None,None,None,None,None,5139000,None,-95536000,-2238000,21198000,CRM
2009-04-30,USD,97976000,None,None,None,None,12145000,13428000,None,None,18993000,-256066000,17368000,None,None,None,None,None,None,None,None,None,None,None,None,-142129000,-1407000,18436000,CRM
2009-01-31,USD,75529000,None,None,None,None,26351000,12232000,None,None,13875000,32330000,-7272000,None,None,None,None,None,None,None,None,None,None,None,None,101520000,933000,13753000,CRM
2008-10-31,USD,17121000,None,None,None,None,22694000,11614000,None,None,11683000,-85914000,24015000,None,None,None,None,None,None,None,None,None,None,None,None,-44729000,49000,10124000,CRM
2008-07-31,USD,53075000,None,None,None,None,22777000,13036000,None,None,11408000,-38154000,34368000,None,None,None,None,None,None,None,None,None,None,None,None,48495000,-794000,9996000,CRM
2023-12-31,CNY,64716000000,None,None,None,None,21330000000,0,None,None,None,None,-17214000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14433000000,BABA
2023-09-30,CNY,49231000000,None,None,None,None,8822999999,5150000000,None,None,None,-23761000000,-12382000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27705999999,BABA
2023-06-30,CNY,45306000000,None,None,None,None,9160000000,6927000000,None,None,None,12595000000,-9319000000,None,None,None,None,None,None,None,None,None,None,-22151000000,None,None,None,34242000000,BABA
2023-03-31,CNY,31401000000,None,None,None,None,9160000000,34330000000,None,None,None,-135506000000,-9319000000,None,None,None,None,None,None,None,None,None,None,-74746000000,None,None,None,23644000000,BABA
2022-12-31,CNY,87370000000,None,None,None,None,5530000000,6897000000,None,None,None,-108698000000,-23808000000,None,None,None,None,None,None,None,None,None,None,-24455000000,None,None,None,46913000000,BABA
2022-09-30,CNY,47112000000,None,None,None,None,9876000000,12112000000,None,None,None,-8148000000,-11470000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-20433000000,BABA
2022-06-30,CNY,33869000000,None,None,None,None,9446000000,11843000000,None,None,None,-27607000000,-21022000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22659000000,BABA
2022-03-31,CNY,-7040000000,None,None,None,None,10393000000,11502000000,None,None,None,-87254000000,-10614000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-16116000000,BABA
2021-12-31,CNY,80366000000,None,None,None,None,9379000000,13351000000,None,None,None,-33790000000,-18697000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20546000000,BABA
2021-09-30,CNY,35830000000,None,None,None,None,9713000000,15938000000,None,None,None,-29773000000,-23670000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5488000000,BABA
2021-06-30,CNY,24183000000,None,None,None,None,3415000000,12518000000,None,None,None,-47775000000,30270000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-5366000000,BABA
2021-03-31,CNY,33603000000,None,None,None,None,3073000000,7688000000,None,None,None,-27701000000,-11468000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,45068000000,BABA
2020-12-31,CNY,103208000000,None,None,None,None,10299000000,5844000000,None,None,None,-79712000000,-5685000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,79535000000,BABA
2020-09-30,CNY,54296000000,None,None,None,None,9197000000,14280000000,None,None,None,-69053000000,10106000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,28876000000,BABA
2020-06-30,CNY,50099000000,None,None,None,None,8619000000,13638000000,None,None,None,-67728000000,-4609000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,47533000000,BABA
2020-03-31,CNY,2164000000,None,None,None,None,4044000000,45386000000,None,None,None,-32995000000,2967000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3220000000,BABA
2019-12-31,CNY,96505000000,None,None,None,None,220.61,32987000000,0,0,None,-32588000000,61287000000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,52174000000,BABA
2019-09-30,CNY,47326000000,None,None,None,None,218.49,21054000000,0,0,None,-21353000000,2106000000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,72591000000,BABA
2019-06-30,CNY,34612000000,None,None,None,None,3066000000,8777000000,0,0,None,-21136000000,4493000000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,21448000000,BABA
2019-03-31,CNY,18553000000,None,None,None,None,3203000000,3146000000,0,0,None,-151060000000,719000000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,25913000000,BABA
2018-12-31,CNY,64898000000,None,None,None,None,146891721.76,213468545.3,0,0,None,-656362938.04,-8915000000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,33120000000,BABA
2018-09-30,CNY,31407000000,None,None,None,None,897669204.68,1804364599.86,0,0,None,-4598116146.69,-3477000000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,20133000000,BABA
2018-06-30,CNY,36117000000,None,None,None,None,2104000000,1680413917.22,0,0,None,-10748350329.93,4281000000,None,None,None,None,0,0,None,None,None,None,0,None,0,0,8720000000,BABA
2018-03-31,CNY,14180000000,None,None,None,None,1329000000,4750577183.35,None,0,None,-3155162805.51,-4605000000,None,None,None,None,0,0,None,None,None,None,63529973.73,None,None,None,7669000000,BABA
2017-12-31,CNY,55173000000,None,None,None,None,4578000000,10422000000,None,None,None,-24479000000,34274000000,None,None,None,None,None,None,None,None,None,None,399000000,None,None,None,24073000000,BABA
2017-09-30,CNY,30507000000,None,None,None,None,6306000000,1842995000,None,None,None,-25683000000,-416000000,None,None,None,None,None,None,None,None,None,None,56000000,None,None,None,17668000000,BABA
2017-06-30,CNY,25311000000,None,None,None,None,3592000000,529406000,None,None,None,-13912000000,-8894000000,None,None,None,None,None,None,None,None,None,None,56000000,None,None,None,14683000000,BABA
2017-03-31,CNY,10746000000,None,None,None,None,14185000000,2549105000,None,None,None,-78364000000,2482000000,None,None,None,None,24000000,24000000,None,None,None,None,14607000000,None,None,None,10647000000,BABA
2016-12-31,CNY,37416000000,None,None,None,None,2613000000,7301000000,None,None,None,-8146000000,-710000000,None,None,None,None,None,None,None,None,None,None,14607000000,None,None,None,17855000000,BABA
2016-09-30,CNY,17206000000,None,None,None,None,1297000000,6838000000,None,None,None,-5715000000,9830000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7623000000,BABA
2016-06-30,CNY,14958000000,None,None,None,None,1251000000,3259000000,None,None,None,-61468000000,21312000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7550000000,BABA
2016-03-31,CNY,5082000000,None,None,None,None,6977000000,1681917000,None,None,None,-42831000000,-990000000,None,None,None,None,24000000,24000000,None,None,None,None,693000000,None,None,None,5365000000,BABA
2015-12-31,CNY,26230000000,None,None,None,None,813000000,0,None,None,None,None,1268000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12498000000,BABA
2015-09-30,CNY,15124000000,None,None,None,None,728000000,0,None,None,None,None,-17235000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,22754000000,BABA
2015-06-30,CNY,10400000000,None,None,None,None,647000000,0,None,None,None,None,1111000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30843000000,BABA
2015-03-31,CNY,5767000000,None,None,None,None,4455000000,1242942000,None,None,None,-53454000000,1035000000,None,None,None,None,16776000,16776000,None,None,None,None,61831000000,None,None,None,2893000000,BABA
2014-12-31,CNY,19408000000,None,None,None,None,614000000,0,None,None,None,None,4508000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5936000000,BABA
2014-09-30,CNY,5865000000,None,None,None,None,598000000,766211000,None,None,None,None,62864000000,None,None,None,None,16944000,16944000,None,None,None,None,None,None,None,None,3028000000,BABA
2014-06-30,CNY,10177000000,None,None,None,None,657000000,1307000000,None,None,None,-1678000000,19090000000,None,None,None,None,None,None,None,None,None,None,-64000000,None,None,None,12404000000,BABA
2014-03-31,CNY,1800000000,None,None,None,None,1610000000,768290000,None,None,None,-32997000000,318000000,None,None,None,None,33460000,33460000,None,None,None,None,1638000000,None,None,None,5602000000,BABA
